id,class
38344,9
35801,3
15857,3
34027,4
16481,9
8881,6
39177,6
41061,7
47884,4
40192,8
55904,6
19821,3
33805,4
28989,8
39832,8
30440,6
59048,7
30105,3
52475,7
19448,7
50196,2
29183,8
7702,9
38702,8
14673,5
53675,5
41041,0
59233,1
10019,7
3779,6
18171,0
46222,8
10952,4
19766,9
49116,7
36391,0
13123,7
56649,9
58470,9
34781,4
34383,1
6167,7
12537,7
34275,4
27402,6
1398,6
12651,9
41529,8
6309,3
28805,6
22648,9
23631,8
47714,0
32571,7
55749,2
34305,0
40795,7
24606,1
4669,8
23590,7
9768,7
53158,3
30742,1
28968,0
26689,2
628,8
57910,2
56156,9
2176,4
7566,0
34429,4
19741,5
28776,6
5523,9
39869,9
20485,2
11648,2
40164,4
35518,7
49345,4
18781,1
58911,6
51049,4
31495,5
58906,4
8664,1
31647,1
32303,5
27368,9
55337,4
17830,7
51901,1
4953,1
55127,1
10758,4
14543,5
51646,5
8122,3
56143,4
56131,7
53255,0
53908,1
36562,0
26303,7
28361,1
38184,7
30957,5
46304,1
47627,4
40219,1
41101,0
9529,3
810,6
21286,8
32024,2
27866,3
47956,2
20078,2
511,7
24184,6
17942,1
41067,3
39103,5
42896,0
29472,9
51359,2
57912,0
6285,9
50121,7
30637,4
46392,6
29719,3
22359,9
25564,2
40414,0
36135,7
15056,8
21627,4
38999,9
20199,5
30841,7
3528,9
42875,1
4722,2
27068,1
37497,0
40063,9
25899,1
17283,9
16231,8
18943,2
32961,5
8844,2
46980,0
23491,2
25059,6
46362,9
7148,9
28463,9
36575,3
35715,9
57996,7
15830,5
29888,7
56226,1
52924,3
12859,2
29735,2
29616,5
32489,0
18234,5
41267,3
36201,9
5656,2
23970,1
36313,7
9796,1
11230,2
30093,3
38865,0
41860,2
50364,3
7461,8
33091,1
39744,3
48009,2
30285,5
17706,1
33855,9
23791,9
40909,1
29498,0
43654,3
26785,6
31860,4
26405,9
5046,4
35098,4
26048,3
32269,2
29950,6
24121,0
27861,3
39870,6
46168,9
9929,6
41714,4
39594,1
45675,3
35314,4
51723,4
17423,1
36569,0
24559,5
340,7
20617,4
19755,2
11416,9
34826,1
11881,8
2089,4
53587,1
42189,1
17621,3
12993,7
46083,2
12334,3
1638,5
37626,3
38852,4
46684,6
10161,3
19357,4
18968,5
12866,6
59694,1
32212,2
18736,7
14681,9
10125,3
51344,7
15383,0
38950,9
21730,8
36114,8
30189,1
3162,7
56550,4
20360,9
19214,8
39371,7
50514,8
24032,4
9373,7
29374,0
52724,6
59439,0
21907,0
27011,1
50260,3
7018,0
37164,5
54258,3
7052,0
26901,5
48907,6
53309,5
29348,5
19870,5
41469,2
38920,7
53126,9
15778,5
31961,9
57592,2
14084,2
27060,3
47987,9
18729,7
31507,8
49957,5
8371,8
46819,7
30421,6
30523,8
35544,7
50920,7
25690,0
27719,2
57344,7
32071,3
33201,8
55823,5
21959,2
33582,7
29334,2
20835,4
56495,3
8939,2
25158,5
53676,9
26911,4
26336,9
39343,2
55670,6
22934,8
21175,7
43225,6
631,9
56016,1
2158,6
46093,1
12135,2
57541,7
18280,3
59391,1
43405,9
29606,4
30022,9
48838,5
54235,0
26068,9
58452,2
52129,3
16368,1
52295,5
51039,5
28967,6
28159,4
1536,6
14649,0
16138,7
39398,2
45495,1
48601,0
2064,7
14210,3
28006,3
656,0
13571,7
42394,2
44898,2
44999,5
58254,2
21542,0
30301,1
21776,4
13659,5
27145,0
453,0
17362,8
5587,6
59621,2
19697,4
58638,2
31131,9
38938,4
15844,9
23896,4
58676,7
52927,1
47278,5
21814,4
14376,5
54008,3
22040,0
52359,1
43523,5
48931,1
17579,2
42592,7
43799,5
36838,6
47606,4
15540,3
54011,7
42466,7
48626,3
38821,4
1092,6
3438,8
8952,2
13254,1
44130,0
40875,8
17929,3
45402,0
35944,3
3561,1
35151,5
55193,2
54595,0
17682,9
4207,7
11316,6
8489,0
39310,7
21766,0
12832,9
57013,5
4308,8
16722,1
44536,7
8041,4
28301,8
54038,9
18182,1
22079,8
54121,0
46829,5
31753,0
1272,9
58849,8
57728,9
22560,1
41990,4
3348,9
31676,9
40198,2
8093,0
27423,3
3475,4
15141,4
16702,9
14124,2
939,6
5075,1
23772,9
33284,7
12289,5
45757,6
9047,0
34115,5
51328,4
48748,2
25159,0
46529,6
39154,6
955,6
53952,8
16706,4
52573,8
28388,2
49478,6
40877,0
56626,0
28203,0
55558,6
43795,6
49731,1
2521,9
41497,9
40970,4
9478,0
52713,3
15273,5
36049,6
41992,8
1866,6
20535,8
56231,6
28028,4
44002,8
723,7
16019,3
37309,3
45258,7
5370,3
23290,1
13828,6
14049,5
59315,3
25327,1
32665,3
31585,6
52433,2
20149,4
16228,1
23687,6
20416,6
35457,2
30298,4
5347,7
58191,6
15633,1
40,1
15751,2
9521,8
44302,2
15935,8
27811,0
37564,1
48126,1
44585,2
33907,9
15287,6
35259,4
57179,8
33634,1
57161,0
40143,7
30944,9
6159,6
23099,2
7035,8
3584,8
42566,9
23872,1
12531,9
50031,4
53353,0
38486,5
45688,9
21643,3
9513,4
18852,1
29290,2
47574,6
6581,6
45739,9
23448,8
53533,0
39452,3
19390,5
7654,2
5066,5
58827,8
16981,9
50180,8
38654,4
45373,1
29464,3
53463,6
18086,7
18826,3
19015,3
6040,3
29513,9
28478,5
13309,6
11616,7
41734,9
32175,8
54283,5
43649,2
49713,0
52621,0
21656,8
39243,0
7084,1
50407,0
42479,8
14688,5
55693,7
40055,3
37708,0
49821,3
54568,3
42054,3
49157,3
34471,0
37190,1
41711,6
59168,3
42069,9
26205,1
36057,3
51275,2
44195,2
530,2
14222,9
9166,0
5519,7
59834,8
19525,7
33733,5
32907,8
44216,3
16528,7
52438,0
35300,8
21840,9
58245,9
16807,4
28861,3
32190,7
47651,3
18394,2
4003,1
37707,6
2754,7
52009,9
4474,2
26241,0
48458,1
37264,4
24949,9
14260,4
29285,1
37546,4
8858,2
35112,2
1049,0
12214,3
23068,7
52092,7
47591,5
22542,3
57547,7
1829,3
53615,0
19356,6
6826,3
58836,7
55845,3
21411,6
51487,8
6867,5
10077,7
10752,9
33206,5
11665,3
52477,7
16861,3
28284,2
18247,0
53930,1
54170,9
27201,1
44157,3
34592,9
51934,3
39491,4
31349,3
5781,8
40377,1
25149,8
33757,9
58387,1
42792,2
58531,4
30537,9
47369,2
51378,6
18375,3
26485,1
48335,1
16389,4
9402,0
47196,9
53647,5
33039,8
7549,6
43467,4
28746,0
57756,6
26089,1
51952,1
31093,1
32385,3
29739,4
24221,7
35821,0
13199,7
4409,4
37649,3
30445,3
10519,1
14676,6
55659,7
44449,0
54552,1
35395,1
8625,1
17147,9
36750,5
50408,9
46371,0
41772,5
44571,6
36516,5
48551,3
58329,6
18889,0
4652,8
51,0
43360,2
17747,5
19867,5
34498,4
10388,7
20660,8
24300,9
22083,2
58071,2
10357,7
25805,1
13390,1
57385,1
8352,6
1859,1
37092,0
41077,0
51770,9
37771,8
58050,6
42442,8
37775,7
7723,4
13312,5
7899,7
3441,0
28402,0
54301,3
26046,2
40929,2
20896,6
31604,0
4853,8
34525,3
25053,4
10284,9
21596,3
17321,4
37449,9
1334,2
53426,4
49684,5
31601,4
22495,4
53515,9
2186,5
1958,7
23662,0
51071,4
4932,9
30012,5
32322,5
19618,8
58994,4
7864,4
58835,6
33461,9
27134,6
22817,7
6725,2
23189,5
54773,1
32570,5
1373,4
36287,3
11233,3
10580,1
10333,5
55396,5
4755,3
42943,9
57570,7
40064,8
6680,5
52854,1
45179,7
41070,9
15851,1
53834,4
23979,4
6895,6
35955,6
14189,8
59349,5
57324,8
14967,1
45671,9
27508,8
3657,8
41448,7
49306,0
11330,0
31525,8
58352,6
59483,6
16131,6
58690,7
46118,8
4039,6
40991,6
33196,7
48095,7
19886,2
44467,8
58193,5
56667,8
20740,7
13557,9
44914,7
14167,6
37980,0
49623,1
630,6
47463,8
18698,9
47346,0
54789,7
45748,0
52296,8
124,1
4369,3
35168,1
43262,5
37021,3
22090,7
16548,7
17155,3
35977,5
23653,6
35360,1
51748,2
30800,0
5111,4
21645,9
48895,0
46535,0
22364,0
9938,9
27203,7
33635,7
53777,6
52190,5
52337,7
28156,2
748,5
667,0
4287,8
14361,3
19812,7
3392,6
53509,0
38564,5
1326,7
45438,1
10503,6
51166,7
13832,6
39774,3
52456,2
13943,4
50686,9
10994,3
4005,2
1222,5
10684,1
8870,6
11764,4
28177,6
525,9
18525,6
12123,7
31559,3
59972,0
21891,2
37367,2
3976,8
44232,4
57614,1
34439,9
44019,2
18222,0
24481,3
46777,4
21960,0
56351,0
35079,6
56986,1
18469,7
531,4
3339,2
17934,4
1450,1
54884,8
37823,5
31535,0
20305,2
28688,7
38388,1
20878,5
29106,2
14544,5
48903,4
42669,3
42125,7
646,2
11583,3
15037,7
19969,0
59838,8
57758,6
22203,2
25312,0
3107,0
37219,8
51022,9
32865,4
30557,6
24886,3
51501,8
30883,3
25885,1
43251,6
35545,5
23914,0
37535,6
30530,2
21002,1
41221,7
46616,8
52388,5
31487,1
5219,9
6572,6
54644,7
21023,2
34201,2
58501,1
4658,3
7218,8
52970,5
32195,7
21316,6
13007,1
6389,5
20715,2
33773,5
4104,5
22737,6
47034,8
50818,6
56062,9
18754,7
44725,1
32943,5
45143,7
7831,1
9708,9
45945,3
10146,5
17018,4
23837,4
39599,8
28155,2
41939,1
40672,4
10838,1
45198,4
59467,3
12584,0
11073,4
33682,9
22920,5
30866,1
24859,5
56857,0
45524,7
22757,0
32060,5
46671,7
57971,6
35570,5
5784,7
46026,1
1309,6
50529,3
49778,2
5072,0
1146,6
17916,4
53804,1
14556,7
17316,7
940,9
52657,1
57294,9
21850,5
9497,6
40189,5
20189,7
21727,2
32504,9
36196,9
30033,6
35695,9
25845,4
27946,3
38750,1
47366,5
53397,9
38722,0
14397,4
8709,3
16751,9
25669,5
38144,7
51319,6
54003,0
51956,9
9745,6
21975,0
32829,4
28231,5
2321,9
46803,3
1742,0
4204,2
33398,1
9934,0
26285,6
14116,9
41566,5
8887,4
17280,3
17598,5
2447,7
1512,0
45974,1
50293,1
42383,8
37570,2
28233,8
36241,0
43722,7
13274,8
52309,1
4814,8
57241,0
1577,5
31842,9
12306,4
19350,8
33997,8
29138,6
41132,8
21279,0
54746,3
38606,8
22001,8
52577,9
9221,1
19549,3
38123,0
59594,9
55318,4
5853,8
40586,0
31760,8
32159,7
27583,0
24576,6
53769,5
27049,5
42094,7
13606,2
51462,3
9791,9
24775,9
38689,5
43433,4
15280,6
27739,2
33860,9
42304,4
13974,1
48824,8
46401,4
4215,8
37569,3
40015,1
9243,7
55174,7
1419,8
3100,4
23900,6
19732,0
19192,4
13968,4
47176,8
46936,1
3782,7
35779,2
6884,5
11658,4
10339,8
57660,3
46635,5
26263,1
58423,6
42972,6
1499,7
37733,7
55286,1
24463,0
53941,2
14291,0
2098,3
26393,6
40840,5
52746,8
52789,4
16414,3
23050,6
19789,4
14208,9
19316,6
24933,1
15828,0
41040,9
34109,4
20226,7
4378,9
9309,8
34820,8
46751,0
59377,5
18401,9
43020,0
1361,2
14793,4
6012,2
39509,3
44887,1
38230,9
5977,8
38900,3
41290,2
38827,3
19859,0
1885,4
4676,1
40512,7
53279,9
18542,3
34794,8
3447,9
5529,2
32409,3
17238,4
19807,8
555,2
10744,7
51597,9
41726,6
55860,4
26467,5
7919,4
35227,4
50040,8
42636,3
8785,8
16232,8
20116,8
30489,3
25821,9
21199,0
28620,7
3621,9
36685,2
14127,9
51880,8
7471,0
4121,3
17769,4
50788,1
12317,8
12875,2
38244,7
27209,0
6789,6
32825,2
29011,4
43095,6
46674,3
45330,4
46382,6
6767,6
54968,1
54852,4
50585,1
6728,8
54273,3
7122,8
39642,9
17517,9
41984,2
46,8
46730,8
44863,9
7544,6
36214,5
35916,8
33440,1
16296,3
23827,5
44446,1
9255,3
22811,2
20233,6
22835,3
26474,8
31721,8
42131,0
19739,3
36584,4
59835,9
51967,7
27256,1
47618,3
9014,8
41043,4
31333,8
25065,0
10912,4
31866,9
18233,4
33485,0
31062,7
43590,2
4144,2
54732,7
40579,8
40826,1
34533,8
1077,3
28679,5
10984,3
33202,8
26893,8
51333,3
22780,9
24398,9
6165,1
28343,3
8598,2
25099,9
21231,8
36650,7
41004,2
34103,9
57581,7
27314,5
29476,3
52994,3
17955,7
41106,8
29110,9
1178,3
57319,2
5346,8
50552,8
5033,4
48669,4
18648,7
24159,7
31867,6
30265,3
9179,2
30735,9
31844,7
21706,7
18154,6
8145,6
8323,0
11251,2
42914,3
56413,9
51621,7
15195,9
57110,7
44094,0
6065,0
37552,5
29659,5
11170,7
44353,7
51210,0
57412,1
6453,6
19701,6
38187,6
20004,7
51432,1
13502,5
42380,1
1554,4
51057,0
2649,9
51873,4
46336,9
26551,6
42549,7
35268,5
12159,6
33540,2
12428,7
29938,9
32414,3
479,3
5478,9
40657,4
9253,3
7944,0
58553,0
28271,5
7046,3
18639,5
59212,5
14276,0
15611,5
2977,1
29291,4
53591,3
56197,3
12258,6
15642,2
58139,1
46580,6
17825,8
23108,0
8723,0
58811,2
32731,6
53924,0
34521,2
3821,6
21951,4
29495,9
23284,6
10337,7
29131,8
22503,9
27271,5
40347,5
12944,8
31161,9
5184,3
49441,1
26755,7
2277,4
46605,7
1339,8
2508,2
32809,2
40012,8
12292,7
6166,9
37982,6
20604,1
38658,5
15581,0
30578,0
21713,2
31595,3
46498,4
46704,6
25893,6
22606,2
59652,3
8495,4
59980,3
9387,5
55079,7
10175,4
4360,6
17976,4
8741,7
29193,4
7879,2
1399,9
52297,6
17313,4
58825,6
5475,0
18005,5
53900,6
36441,4
59633,9
25260,4
48257,9
15942,4
15135,1
47445,9
27873,9
5923,3
51541,2
13478,3
15939,7
2194,8
53717,6
28104,6
9333,2
31301,5
4551,7
48484,9
21296,4
27367,2
19268,9
2196,6
59557,0
12333,3
8478,6
12857,8
32900,3
14930,7
24590,4
45818,2
13299,2
9533,6
8217,7
58704,2
26804,8
7306,7
43713,4
56433,5
3163,8
58868,2
46125,0
38303,1
44697,6
54729,4
32699,5
27115,3
44694,4
20315,8
14069,5
38435,2
15549,5
10290,1
10371,4
1143,2
41670,5
50523,0
54313,0
45388,9
31462,2
12255,8
59424,7
13159,2
13817,4
32108,4
990,4
14008,8
33709,3
18371,0
5344,0
34161,7
38373,4
16203,1
23053,3
13465,9
17334,0
22658,0
3650,6
59442,6
46771,7
12703,0
36735,9
42923,8
32763,2
34271,6
33340,5
39317,3
12421,0
20960,2
8678,1
28852,7
9064,5
20733,6
9022,7
56240,6
17720,9
51393,9
9009,5
20426,3
56769,7
32864,8
21220,1
21000,7
40251,0
50064,7
43712,0
49582,2
36179,8
1753,2
56216,9
53887,1
43498,6
59237,6
49245,1
25151,1
14807,2
127,4
15933,1
16921,0
42458,9
59080,9
29645,4
31070,2
34200,7
55672,5
59042,4
12668,7
34951,7
50388,4
33402,9
51409,7
52549,2
46299,8
23703,1
24149,5
19933,9
1994,3
33471,3
54991,4
1160,4
12735,6
34150,8
47020,5
3497,8
35336,3
18690,8
4619,4
12261,1
48041,1
20724,0
24503,7
44803,7
43396,6
19882,4
37617,8
15265,1
15007,3
59366,3
56148,6
39729,7
15377,3
57066,7
26350,1
54727,3
26812,1
2273,2
56311,4
6330,0
33841,1
32615,8
18356,2
42580,8
4315,9
6640,1
29064,2
17021,8
5868,9
23166,9
11922,5
46502,8
18539,7
35137,2
18985,9
43820,5
58392,6
7613,3
26227,6
42321,5
51059,0
28347,2
52101,3
19898,1
20021,2
8348,1
58117,5
1368,0
9964,2
8487,9
6229,1
45998,2
47367,3
46870,9
38328,1
22667,7
19320,9
37002,9
28292,1
33523,4
31226,9
20099,3
42681,3
28149,9
3906,0
21691,2
57011,4
55546,4
17558,5
47648,8
18638,4
32844,7
27621,7
30429,2
4191,3
24095,3
48680,5
264,9
22815,1
8426,5
28826,3
9869,0
20324,6
14839,5
48287,0
1779,6
42856,6
41482,4
21525,3
36717,2
50948,4
51068,7
12715,6
4901,9
42075,6
11159,7
28982,7
47616,0
20464,4
23936,4
15931,4
54706,3
22559,6
5271,1
23959,6
25803,0
35582,3
13386,8
25211,7
28686,2
56672,8
29936,3
32644,3
51737,0
47338,1
50551,6
52470,0
13151,8
56190,4
19035,5
34118,7
55956,6
7911,0
45122,8
52284,5
30145,1
26397,8
3585,0
51741,1
11284,3
55224,9
54240,2
39178,8
48430,6
16191,3
58694,0
19819,4
35747,5
29141,4
25847,1
20914,5
56243,2
48675,7
19718,9
30833,3
53614,7
56449,3
58782,0
32147,8
12024,3
19744,0
16268,5
23389,0
33678,8
11210,8
13683,4
46639,3
46922,4
33759,7
14411,4
32038,1
56693,6
11473,7
45836,3
43984,1
43163,7
8439,9
37641,9
54515,0
1155,1
18680,9
34363,3
26051,7
48944,7
58499,9
2534,2
59997,5
10241,4
53958,3
28636,9
11654,0
59296,0
17722,5
41693,5
48939,5
32589,7
16502,3
44556,1
32484,3
4650,2
37318,9
4062,5
50048,8
59611,7
53652,6
31118,6
42794,3
11519,2
15092,4
290,1
34292,9
39690,4
51239,9
43188,0
43734,9
30543,8
4541,2
19427,4
23815,7
58111,6
31736,6
53027,0
58524,7
37630,2
31855,0
49786,1
9741,4
52091,8
49067,2
13749,5
54980,0
26097,7
4384,8
21052,1
27642,6
51548,1
34167,2
9810,9
27802,5
41115,8
10329,3
26749,7
4639,1
8030,9
15655,5
24013,1
52344,4
17603,0
20164,9
51980,0
7402,1
5024,9
38619,4
40890,9
5444,4
9502,7
16475,1
54398,3
22744,0
21897,9
42251,3
31144,1
48427,6
45535,7
49810,3
18707,1
38094,2
35391,7
16444,9
40894,6
9304,9
53164,7
4631,6
1759,8
2943,4
27483,6
15718,7
23902,7
15905,2
36834,8
18920,3
10734,3
58543,8
55077,6
34219,3
19638,5
13536,6
49534,1
20791,5
1575,5
50140,3
54664,1
30579,7
43897,1
44268,0
45076,1
55802,7
8591,2
41948,9
16856,4
15516,0
4416,5
44956,4
22059,8
42224,0
26593,3
46763,0
15990,3
21989,5
17004,6
31502,0
56739,2
56198,3
59081,3
53150,8
46266,2
13542,1
12174,8
48282,4
1792,6
426,7
2370,9
40526,6
56402,8
43027,3
20694,7
45637,7
22979,5
20043,7
19417,9
32797,2
20423,3
39833,4
39064,9
31476,0
24284,3
7870,2
40775,6
25914,0
24851,6
12769,7
57226,6
11471,4
20141,0
1029,0
2765,0
2523,6
18434,8
19416,7
58753,5
33549,6
40403,8
16078,3
58604,5
125,8
27125,4
28001,6
41258,5
57954,6
44677,1
5607,9
32364,7
16577,7
43936,5
59430,5
14447,3
32046,8
4537,8
485,8
9450,5
37951,9
12915,4
12550,0
59537,2
21361,9
20437,3
46710,2
27222,4
47190,0
32289,7
36748,7
40278,6
36296,4
15916,4
26408,0
50632,1
46265,7
29925,0
5002,4
42319,2
23768,8
3839,5
38381,2
43006,1
55779,7
58020,8
24776,0
12680,1
40444,4
190,2
47412,5
36544,5
53567,5
49639,0
54251,9
26944,1
54321,9
14546,4
46648,7
34425,2
4083,8
20472,8
4904,7
37689,3
39450,8
30731,1
2883,3
15398,5
23870,5
57764,6
38006,9
11902,0
46459,0
7900,5
19067,8
56953,1
14310,1
49747,9
42532,2
23718,2
8542,1
36590,6
2119,9
52578,6
24403,5
27940,6
4850,3
14941,8
43189,5
57391,3
53691,3
56506,1
6457,8
45210,4
44299,8
36231,7
30375,3
23,1
28774,9
24914,9
57102,4
43794,2
56395,4
34890,7
22334,9
38597,9
27403,5
4425,9
32928,2
18104,8
25126,7
27165,2
7014,2
15467,8
48589,9
21216,0
15416,4
19957,4
34252,2
22080,9
24059,3
44719,8
29386,0
27897,2
28148,5
36020,8
12096,9
56532,4
45271,3
29720,2
59411,5
13757,9
35257,1
53815,3
44450,9
25368,6
49832,1
50779,5
28930,7
27451,2
36593,2
8050,0
34758,8
49374,0
58500,0
22476,1
23799,3
28875,0
17098,6
30916,6
17504,5
27419,3
51734,6
26957,7
25974,2
20282,9
9812,3
1643,9
22285,4
11926,9
9748,2
49658,5
24240,8
59164,9
1585,9
17956,0
6246,6
36188,7
44175,7
10230,0
26058,0
41586,6
30305,1
30976,2
58325,4
40310,1
9967,6
1840,4
4320,9
15582,0
13229,5
7496,1
51083,1
10514,2
43921,8
28116,5
37197,3
42095,2
41133,8
40442,7
10353,5
14438,8
22188,2
51571,3
33074,8
37153,0
22557,8
38334,6
11655,2
5547,3
54418,1
20476,5
26145,8
33315,7
26284,3
16712,7
49609,4
35357,1
43699,5
9339,5
58588,1
38065,8
19232,2
11861,4
11363,6
5956,6
2454,2
47880,1
7650,1
56017,7
45380,9
47298,8
13096,9
4020,7
16924,3
20501,7
39479,8
5012,1
19190,9
8491,1
27514,4
47179,6
21958,1
41100,0
57511,5
3794,6
16337,7
9412,3
52562,1
17134,0
50898,2
26899,2
45181,8
36565,8
37517,3
23146,5
16445,8
52154,0
43706,0
16871,7
56151,8
22928,1
47539,3
15638,6
56123,1
20696,4
49804,8
52244,1
37327,7
19046,8
4921,5
24478,9
818,0
20000,5
47008,8
58184,4
25110,7
22859,1
2272,5
36974,8
57437,1
13978,7
50235,0
33857,2
37400,9
7499,0
29354,5
19024,9
11782,5
33606,9
28684,2
51241,2
16806,9
12662,0
38304,7
32165,0
39213,0
31412,4
53579,7
35272,3
55172,2
10024,2
25430,6
10222,8
1820,9
11758,0
47394,1
9888,7
43784,1
59161,6
9430,1
37692,3
2426,1
46927,8
35143,3
52531,1
17020,4
6243,8
55593,0
23046,3
40187,4
30486,1
29625,7
30450,8
15724,8
48807,0
54415,4
9439,0
10853,6
21933,0
51087,8
4590,5
42253,6
7482,5
13430,4
149,3
11283,4
1247,8
7780,2
8819,5
6566,7
56602,1
15480,0
55341,3
6376,9
53459,4
48108,7
22989,3
49057,3
54557,1
10435,6
55159,9
21806,5
15018,9
33394,1
18290,2
33366,9
21071,1
58479,1
39174,9
54948,6
37314,3
57822,0
47864,6
35950,8
8787,4
21841,7
47769,5
11018,2
24432,4
1055,3
6978,5
20330,9
30987,9
29063,4
8476,7
33256,9
50944,0
36414,0
33405,7
29658,1
37025,9
57482,4
32112,4
21237,6
48404,7
58885,7
20031,9
47417,7
23080,2
46290,5
30335,1
14826,8
621,9
39873,8
45176,9
53904,1
51082,9
10947,1
56542,7
27225,7
19896,6
29080,1
44263,5
34671,6
11669,9
55451,8
41013,8
59820,1
14635,3
40791,7
53055,9
36318,0
28431,3
9319,3
17618,1
3703,1
58037,4
49814,3
40423,1
14615,1
16720,1
12932,1
2801,4
21521,0
53378,4
59624,3
6314,4
19767,2
17464,2
27520,2
59617,7
55402,0
57262,2
58819,0
50221,2
43307,7
52206,6
58118,7
36435,4
53713,4
5998,6
14039,0
39857,1
44410,6
23019,6
7508,8
17201,5
42858,4
19166,0
17146,3
42996,6
645,3
26469,6
19626,1
26530,6
17100,3
4061,7
41596,1
19074,0
23692,4
29559,0
59697,1
31099,5
5240,5
39506,6
3160,0
55967,0
6750,3
17515,8
7787,2
46518,1
39078,4
58587,3
57119,7
35480,9
6692,6
23946,7
8262,0
9694,8
30366,1
41864,4
32225,8
55582,0
51283,5
54903,4
1196,4
8457,4
17218,4
52085,3
53455,2
49858,4
1723,0
13269,9
7543,6
24429,0
55044,2
45278,4
24896,0
43380,3
50217,9
56545,6
57420,0
29827,4
8983,2
18185,4
41863,3
7407,9
25806,7
54363,6
50936,3
22272,5
30595,5
48576,5
45658,3
47408,2
41202,5
58082,1
16998,6
35133,5
18485,3
20599,4
42543,5
2903,7
20780,3
38892,3
30821,7
45617,0
32461,0
19909,5
49544,9
54724,3
58400,4
25408,0
17851,2
2060,9
53344,0
42964,5
37448,5
52532,4
55313,9
47819,2
50177,9
55815,9
35296,9
16811,3
39119,0
20047,1
46264,7
49990,8
57028,5
38471,6
51208,8
39821,7
41042,9
58293,8
56181,0
45596,0
46455,6
24277,6
41978,3
58235,2
38409,2
30795,4
3618,7
30634,2
11554,3
2930,6
27776,4
11744,4
567,7
36663,5
4982,8
59930,3
28793,1
10067,1
54007,4
21929,6
13322,6
36205,7
34296,0
2318,1
16450,4
48776,6
1053,2
33985,1
42473,8
6465,2
34279,4
35499,7
31189,7
16401,7
44744,0
39641,3
30676,5
62,6
38263,1
43544,9
32266,7
44884,9
4696,1
30249,6
22243,9
506,6
1244,3
1453,8
30784,6
13870,4
28609,1
33329,9
21717,3
54437,8
2665,4
6238,9
52572,4
19250,3
35984,3
2433,7
11232,3
41696,0
17093,6
59362,9
43576,2
20146,1
10200,2
26087,1
11502,1
24710,1
37562,4
25287,1
25892,0
19044,4
25601,3
53491,2
15820,8
12347,5
46024,6
25095,7
8543,1
13727,4
38135,8
898,7
7502,4
19053,2
31570,1
36489,8
7246,5
31602,3
13815,7
46224,2
53573,0
7986,2
18243,3
35469,7
44493,1
24863,1
55455,5
12812,3
35989,4
11175,9
50186,9
59897,2
24706,0
32634,2
12833,9
931,2
2483,0
11439,1
50476,0
40888,0
26659,7
2362,1
38569,5
30080,0
43101,2
31576,7
57207,3
10098,1
41184,7
38309,8
24242,6
58327,3
52025,2
34850,2
8314,6
11291,1
42174,6
15277,1
47174,0
7177,2
37018,6
46487,4
59989,8
5235,1
8702,9
55977,6
22724,8
27365,4
27003,1
24975,7
34907,2
44168,6
48548,9
47248,7
18200,4
55387,6
53132,2
48061,1
16316,7
6257,6
43046,7
2178,6
19482,1
54393,1
36683,5
39081,3
47075,1
22610,9
15528,5
41796,4
26793,5
26533,2
10589,5
48979,7
45976,8
40225,4
7518,9
4066,1
16507,6
27780,9
36631,2
21861,3
18110,2
12558,7
51719,2
3510,9
44470,7
53193,5
31986,9
59978,3
37632,2
6604,8
6937,2
9477,2
45397,7
53090,8
22987,0
24003,6
39099,3
50509,6
48149,8
2328,5
23474,4
51311,6
53787,1
12637,5
16322,8
42968,1
45994,1
30141,0
54205,6
57015,6
11726,8
25789,3
31449,2
11901,1
51745,6
26824,3
10660,9
19546,9
26820,0
59186,2
40435,7
6009,4
8427,3
850,4
2498,6
42206,2
31484,4
16573,5
147,6
16656,1
50929,0
1367,0
12023,6
36641,4
18975,3
58660,3
13648,1
35043,3
10811,5
4256,3
7840,5
2905,3
8818,3
20727,0
34867,0
54269,1
46697,7
16416,8
56519,6
42609,5
11141,5
25983,1
55298,5
57612,3
36167,2
25199,0
45940,3
59267,0
10138,2
37239,4
27548,2
11757,7
41732,1
40033,1
38085,8
56987,9
7460,6
11574,0
28454,2
6047,6
57568,3
14360,7
14698,1
9794,8
12100,3
4554,1
32301,4
53421,4
41643,0
21466,3
52710,1
9247,9
36700,7
53203,8
11770,4
27463,7
17807,7
34393,6
40577,1
57966,2
5399,3
9656,7
26925,1
46491,6
52079,0
26783,3
8018,3
37121,6
21732,7
31396,7
40646,8
48168,0
19719,5
56247,4
24552,2
12664,1
4879,9
988,4
30042,5
11722,8
51743,2
59622,8
31730,7
19302,3
34806,5
26182,1
40942,8
50979,1
17184,1
31371,6
40752,3
44338,3
54358,4
26228,5
29802,9
47359,8
52571,6
9161,1
26269,4
54524,3
7996,1
27244,6
3401,5
9839,8
40651,1
35456,2
28773,3
50,3
36900,5
55014,1
57078,7
52043,5
49339,1
2652,3
37211,9
45972,2
2013,8
29756,7
31360,2
55016,6
55986,0
2638,6
35225,7
10367,2
857,3
47427,9
56929,0
15825,0
18842,9
49743,6
15601,9
21970,0
29013,3
44321,8
45916,4
39165,6
39390,7
30553,5
3765,2
1615,5
54802,6
16129,5
46547,1
56464,9
34682,4
40016,8
39131,8
52001,2
54390,6
15418,2
33717,7
54634,4
19530,6
31193,6
47171,2
57940,4
26280,2
59236,9
27860,2
14965,0
30621,8
44327,1
14398,7
6364,8
30958,1
7128,0
8871,6
